2025-11-13 10:59:04,Wellington,New Zealand,-41.2865,174.7762,14.8,83.0,71.03,0.55
2025-11-13 10:59:06,Auckland,New Zealand,-36.8485,174.7633,18.95,76.0,72.26,0.57
2025-11-13 10:59:07,Santiago,Chile,-33.4489,-70.6693,17.15,53.0,94.09,1.5
2025-11-13 10:59:08,Quito,Ecuador,-0.1807,-78.4678,10.33,94.0,182.63,6.94
2025-11-13 10:59:10,Bogotá,Colombia,4.7110,-74.0721,12.76,99.0,189.1,11.67
2025-11-13 10:59:11,Caracas,Venezuela,10.4806,-66,25.87,84.0,100.1,2.59
2025-11-13 10:59:13,Salem,India,11.6643,78.1460,29.12,61.0,415.63,31.88
2025-11-13 10:59:14,Tiruchirappalli,India,10.7905,78.7047,31.05,79.0,293.67,51.79
2025-11-13 10:59:15,Coimbatore,India,11.0168,76.9558,29.78,51.0,507.28,44.38
2025-11-13 10:59:17,Madurai,India,9.9252,78.1198,28.99,70.0,422.96,32.52
2025-11-13 10:59:18,Erode,India,11.3410,77.7172,29.05,69.0,496.61,41.9
2025-11-13 10:59:20,Tirunelveli,India,8.7139,77.7564,25.85,69.0,344.77,19.3
2025-11-13 10:59:21,Vellore,India,12.9165,79.1325,28.02,67.0,284.0,37.94
2025-11-13 10:59:22,Tirupati,India,13.6288,79.4192,29.69,66.0,251.67,33.3
2025-11-13 10:59:24,Mysore,India,12.2958,76.6394,27.0,65.0,545.7,39.15
2025-11-13 10:59:25,Hubli,India,15.3647,75.1237,26.1,65.0,345.99,82.28
2025-11-13 10:59:27,Belgaum,India,15.8497,74.4977,26.95,57.0,340.81,91.52
2025-11-13 10:59:28,Gulbarga,India,17.3297,76.8343,24.81,41.0,311.81,70.55
2025-11-13 10:59:29,Amritsar,India,31.6340,74.8723,16.95,59.0,1297.21,194.69
2025-11-13 10:59:31,Jalandhar,India,31.3260,75.5762,22.08,25.0,1240.14,177.59
2025-11-13 10:59:32,Patna,India,25.5941,85.1376,23.98,46.0,515.91,101.3
2025-11-13 10:59:34,Varanasi,India,25.3176,82.9739,23.72,29.0,458.01,78.22
2025-11-13 10:59:35,Kanpur,India,26.4499,80.3319,23.81,22.0,545.49,76.77
2025-11-13 10:59:36,Meerut,India,28.9845,77.7064,23.11,24.0,715.8,92.56
2025-11-13 10:59:38,Agra,India,27.1767,78.0081,24.23,19.0,465.39,69.78
2025-11-13 10:59:39,Guwahati,India,26.1445,91.7362,26.0,69.0,350.72,64.02
2025-11-13 10:59:41,Shillong,India,25.5788,91.8933,19.37,56.0,549.66,113.72
2025-11-13 10:59:42,Imphal,India,24.8170,93.9368,23.96,64.0,158.46,18.24
2025-11-13 10:59:43,Kohima,India,25.6751,94.1104,21.4,41.0,196.15,24.05
2025-11-13 10:59:45,Gangtok,India,27.3389,88.6065,20.2,58.0,1049.61,179.52
2025-11-13 10:59:46,Raipur,India,21.2514,81.6296,23.07,40.0,365.85,70.98
2025-11-13 10:59:48,Bhopal,India,23.2599,77.4126,23.18,27.0,402.28,64.0
2025-11-13 10:59:49,Indore,India,22.7196,75.8577,25.09,36.0,337.96,62.54
2025-11-13 10:59:50,Jabalpur,India,23.1815,79.9864,21.43,46.0,304.14,52.3
2025-11-13 10:59:52,Ranchi,India,23.3441,85.3096,21.97,40.0,434.69,93.09
2025-11-13 10:59:53,Bhubaneshwar,India,20.2961,85.8245,25.95,47.0,326.33,93.78
2025-11-13 10:59:54,Cuttack,India,20.4625,85.8828,26.1,42.0,348.32,93.54
2025-11-13 10:59:56,City,Country,Latitude,Longitude,,,,
2025-11-13 10:59:57,Salzburg,Austria,47.8095,13.0550,6.96,70.0,170.67,8.17
2025-11-13 10:59:58,Innsbruck,Austria,47.2692,11.4041,2.02,80.0,241.02,19.24
2025-11-13 11:00:00,Graz,Austria,47.0707,15.4395,3.33,98.0,297.35,40.22
2025-11-13 11:00:01,Nuremberg,Germany,49.4521,11.0767,4.04,90.0,242.63,16.89
2025-11-13 11:00:02,Dresden,Germany,51.0504,13.7373,7.66,76.0,234.32,14.4
2025-11-13 11:00:04,Leipzig,Germany,51.3397,12.3731,8.4,79.0,200.69,18.36
2025-11-13 11:00:05,Bristol,UK,51.4545,-2.5879,12.95,91.0,101.79,2.5
2025-11-13 11:00:07,Leeds,UK,53.8008,-1.5491,12.06,89.0,104.71,0.68
2025-11-13 11:00:08,Glasgow,UK,55.8642,-4.2518,6.73,87.0,108.95,0.61
2025-11-13 11:00:10,Marseille,France,43.2965,5.3698,15.28,85.0,117.72,8.15
2025-11-13 11:00:11,Nice,France,43.7102,7.2620,11.86,73.0,107.25,2.3
2025-11-13 11:00:12,Toulouse,France,43.6047,1.4442,16.97,77.0,80.69,5.04
2025-11-13 11:00:13,Valencia,Spain,39.4699,-0.3763,15.33,86.0,140.56,14.38
2025-11-13 11:00:15,Seville,Spain,37.3891,-5.9845,16.51,85.0,100.0,19.67
2025-11-13 11:00:16,Bilbao,Spain,43.2630,-2.9349,16.24,61.0,92.05,21.69
2025-11-13 11:00:17,Naples,Italy,40.8518,14.2681,10.15,90.0,135.68,7.56
2025-11-13 11:00:19,Turin,Italy,45.0703,7.6869,10.42,74.0,181.82,10.09
2025-11-13 11:00:20,Florence,Italy,43.7696,11.2558,12.42,91.0,123.35,3.78
2025-11-13 11:00:22,Porto,Portugal,41.1496,-8.6110,15.73,94.0,93.38,1.18
2025-11-13 11:00:23,Coimbra,Portugal,40.2033,-8.4103,14.41,88.0,91.21,1.48
2025-11-13 11:00:25,Bruges,Belgium,51.2093,3.2247,13.08,82.0,158.14,8.49
2025-11-13 11:00:26,Antwerp,Belgium,51.2194,4.4025,14.3,80.0,146.49,5.7
2025-11-13 11:00:28,Ghent,Belgium,51.0543,3.7174,14.19,74.0,172.94,8.75
2025-11-13 11:00:29,Zurich,Switzerland,47.3769,8.5417,4.35,91.0,149.32,10.66
2025-11-13 11:00:30,Geneva,Switzerland,46.2044,6.1432,5.22,93.0,126.04,2.34
2025-11-13 11:00:32,Basel,Switzerland,47.5596,7.5886,9.35,72.0,237.46,16.96
2025-11-13 11:00:33,Osijek,Croatia,45.5547,18.6939,4.86,86.0,166.82,15.78
2025-11-13 11:00:35,Split,Croatia,43.5081,16.4402,10.02,87.0,201.53,23.19
2025-11-13 11:00:36,Zagreb,Croatia,45.8150,15.9785,2.79,100.0,224.09,29.41
2025-11-13 11:00:37,Tallinn,Estonia,59.4370,24.7536,9.12,93.0,173.15,3.42
2025-11-13 11:00:39,Riga,Latvia,56.9496,24.1052,7.16,92.0,200.57,7.03
2025-11-13 11:00:40,Vilnius,Lithuania,54.6872,25.2797,4.8,97.0,229.86,11.97
2025-11-13 11:00:42,Tartu,Estonia,58.3776,26.7290,7.18,87.0,203.19,4.62
2025-11-13 11:00:43,Lviv,Ukraine,49.8397,24.0297,3.4,90.0,175.89,7.1
2025-11-13 11:00:44,Odessa,Ukraine,46.4825,30.7233,7.37,80.0,254.52,5.4
2025-11-13 11:00:46,Kharkiv,Ukraine,50.0077,36.2310,8.18,86.0,189.9,3.39
2025-11-13 11:00:47,Bucharest,Romania,44.4268,26.1025,5.43,93.0,394.06,27.31
2025-11-13 11:00:49,Cluj-Napoca,Romania,46.7712,23.6236,1.8,93.0,214.09,11.73
2025-11-13 11:00:50,Brasov,Romania,45.6580,25.6012,0.45,89.0,451.24,30.59
2025-11-13 11:00:52,Sofia,Bulgaria,42.6977,23.3219,8.14,47.0,187.23,15.95
2025-11-13 11:00:53,Plovdiv,Bulgaria,42.1354,24.7453,4.1,100.0,212.4,16.63
2025-11-13 11:00:54,Varna,Bulgaria,43.2141,27.9147,5.15,100.0,320.26,19.66
2025-11-13 11:00:55,Skopje,North Macedonia,41.9981,21.4254,0.89,93.0,166.7,11.61
2025-11-13 11:00:57,Tirana,Albania,41.3275,19.8189,4.51,93.0,165.61,11.32
2025-11-13 11:00:58,Podgorica,Montenegro,42.4410,19.2620,4.88,93.0,155.98,11.77
2025-11-13 11:00:59,Sarajevo,Bosnia and Herzegovina,43.8563,18.4131,-1.27,100.0,168.3,11.39
2025-11-13 11:01:01,Belgrade,Serbia,44.8176,20.4569,5.47,94.0,227.01,19.2
2025-11-13 11:01:02,Nis,Serbia,43.3209,21.8958,-0.03,100.0,339.01,38.67
2025-11-13 11:01:04,Ljubljana,Slovenia,46.0569,14.5058,6.05,90.0,225.95,32.73
2025-11-13 11:02:46,New York,USA,40.7128,-74.0060,8.83,64.0,188.58,3.37
2025-11-13 11:02:47,Los Angeles,USA,34.0522,-118.2437,17.9,76.0,107.95,7.34
2025-11-13 11:02:48,Chicago,USA,41.8781,-87.6298,6.68,64.0,150.04,2.87
2025-11-13 11:02:49,Houston,USA,29.7604,-95.3698,19.71,88.0,98.99,2.48
2025-11-13 11:02:50,Phoenix,USA,33.4484,-112.0740,23.04,29.0,123.57,12.71
2025-11-13 11:02:51,London,UK,51.5074,-0.1278,13.97,87.0,115.02,9.12
2025-11-13 11:02:53,Manchester,UK,53.4808,-2.2426,12.06,88.0,100.4,0.64
2025-11-13 11:02:54,Birmingham,UK,52.4862,-1.8904,10.87,93.0,104.48,1.73
2025-11-13 11:02:55,Paris,France,48.8566,2.3522,12.09,83.0,112.44,6.76
2025-11-13 11:02:56,Lyon,France,45.7640,4.8357,14.31,82.0,114.74,3.04
2025-11-13 11:02:57,Berlin,Germany,52.5200,13.4050,7.9,84.0,153.62,6.21
2025-11-13 11:02:58,Munich,Germany,48.1351,11.5820,7.65,76.0,138.53,5.83
2025-11-13 11:03:00,Tokyo,Japan,35.6895,139.6917,13.21,58.0,119.45,4.24
2025-11-13 11:03:01,Osaka,Japan,34.6937,135.5023,16.94,63.0,148.95,6.7
2025-11-13 11:03:02,Seoul,South Korea,37.5665,126.9780,16.76,45.0,537.58,122.8
2025-11-13 11:03:03,Busan,South Korea,35.1796,129.0756,14.91,41.0,142.01,9.01
2025-11-13 11:03:04,Beijing,China,39.9042,116.4074,16.92,21.0,713.29,69.76
2025-11-13 11:03:06,Shanghai,China,31.2304,121.4737,20.95,43.0,628.1,43.66
2025-11-13 11:03:07,Delhi,India,28.7041,77.1025,18.06,59.0,461.54,80.54
2025-11-13 11:03:08,Mumbai,India,19.0760,72.8777,28.98,39.0,346.7,54.76
2025-11-13 11:03:10,Bangalore,India,12.9716,77.5946,25.11,70.0,312.66,18.47
2025-11-13 11:03:11,Sydney,Australia,-33.8688,151.2093,25.54,35.0,70.96,2.11
2025-11-13 11:03:12,Melbourne,Australia,-37.8136,144.9631,23.98,35.0,64.53,1.72
2025-11-13 11:03:13,Brisbane,Australia,-27.4698,153.0251,25.23,60.0,73.66,3.76
2025-11-13 11:03:14,Toronto,Canada,43.6511,-79.3470,5.45,77.0,114.25,0.5
2025-11-13 11:03:15,Vancouver,Canada,49.2827,-123.1207,10.21,96.0,181.47,4.6
2025-11-13 11:03:17,Montreal,Canada,45.5017,-73.5673,1.07,97.0,136.96,0.5
2025-11-13 11:03:18,Rio de Janeiro,Brazil,-22.9068,-43.1729,20.91,78.0,88.89,4.42
2025-11-13 11:03:19,Sao Paulo,Brazil,-23.5505,-46.6333,18.83,86.0,117.94,24.62
2025-11-13 11:03:20,Buenos Aires,Argentina,-34.6037,-58.3816,17.11,67.0,127.22,2.52
2025-11-13 11:03:21,Lima,Peru,-12.0464,-77.0428,16.21,88.0,70.01,4.91
2025-11-13 11:03:23,Cairo,Egypt,30.0444,31.2357,18.33,88.0,141.52,24.65
2025-11-13 11:03:24,Johannesburg,South Africa,-26.2041,28.0473,20.77,75.0,379.02,20.82
2025-11-13 11:03:25,Moscow,Russia,55.7558,37.6173,4.37,69.0,201.19,6.24
2025-11-13 11:03:26,Saint Petersburg,Russia,59.9311,30.3609,4.43,93.0,183.66,2.92
2025-11-13 11:03:27,Istanbul,Turkey,41.0082,28.9784,9.94,93.0,259.2,12.43
2025-11-13 11:03:28,Ankara,Turkey,39.9334,32.8597,3.04,97.0,454.61,27.68
2025-11-13 11:03:30,Dubai,UAE,25.2048,55.2708,28.01,42.0,265.84,69.92
2025-11-13 11:03:31,Abu Dhabi,UAE,24.4539,54.3773,26.55,61.0,167.29,114.67
2025-11-13 11:03:32,Chennai,India,13.0827,80.2707,26.96,92.0,267.0,51.38
2025-11-13 11:03:33,Pondicherry,India,11.9416,79.8083,29.21,74.0,291.48,55.06
2025-11-13 11:03:34,Kolkata,India,22.5726,88.3639,26.96,41.0,886.83,179.67
2025-11-13 11:03:35,Hyderabad,India,17.3850,78.4867,25.23,33.0,330.22,69.62
2025-11-13 11:03:36,Ahmedabad,India,23.0225,72.5714,25.12,38.0,638.47,88.91
2025-11-13 11:03:38,Jaipur,India,26.9124,75.7873,23.68,31.0,505.35,62.39
2025-11-13 11:03:39,Lucknow,India,26.8467,80.9462,22.05,49.0,552.28,87.72
2025-11-13 11:03:40,Nagpur,India,21.1458,79.0882,24.03,38.0,412.85,83.88
2025-11-13 11:03:42,Indore,India,22.7196,75.8577,25.09,36.0,337.96,62.54
2025-11-13 11:03:43,Bhubaneswar,India,20.2961,85.8245,26.98,47.0,326.33,93.78
2025-11-13 11:03:44,Kathmandu,Nepal,27.7172,85.3240,19.15,55.0,1192.37,191.0
2025-11-13 11:03:45,Thimphu,Bhutan,27.4728,89.6390,14.67,40.0,1000.48,154.88
2025-11-13 11:03:46,Colombo,Sri Lanka,6.9271,79.8612,32.25,63.0,298.46,6.79
2025-11-13 11:03:47,Malé,Maldives,4.1755,73.5093,29.97,66.0,87.05,4.78
2025-11-13 11:03:48,Yangon,Myanmar,16.8409,96.1735,32.1,66.0,276.14,22.27
2025-11-13 11:03:50,Bangkok,Thailand,13.7563,100.5018,32.18,65.0,240.37,7.58
2025-11-13 11:03:51,Hanoi,Vietnam,21.0278,105.8342,26.99,38.0,272.93,49.99
2025-11-13 11:03:52,Ho Chi Minh City,Vietnam,10.8231,106.6297,32.01,66.0,436.75,28.14
2025-11-13 11:03:53,Jakarta,Indonesia,-6.2088,106.8456,32.2,56.0,87.56,0.57
2025-11-13 11:03:54,Bali,Indonesia,-8.3405,115.0920,22.12,75.0,84.91,1.43
2025-11-13 11:03:55,Kuala Lumpur,Malaysia,3.1390,101.6869,30.22,61.0,226.74,6.57
2025-11-13 11:03:57,Singapore,Singapore,1.3521,103.8198,26.77,80.0,275.79,5.08
2025-11-13 11:03:58,Manila,Philippines,14.5995,120.9842,31.55,75.0,242.33,25.3
2025-11-13 11:03:59,Helsinki,Finland,60.1695,24.9354,9.1,98.0,166.89,2.7
2025-11-13 11:04:00,Oslo,Norway,59.9139,10.7522,8.09,90.0,109.02,0.5
2025-11-13 11:04:01,Stockholm,Sweden,59.3293,18.0686,10.82,90.0,149.98,4.04
2025-11-13 11:04:02,Copenhagen,Denmark,55.6761,12.5683,9.94,87.0,183.13,16.37
2025-11-13 11:04:03,Lisbon,Portugal,38.7169,-9.1390,16.12,86.0,87.58,4.12
2025-11-13 11:04:05,Barcelona,Spain,41.3851,2.1734,16.82,65.0,110.87,9.32
2025-11-13 11:04:06,Valencia,Spain,39.4699,-0.3763,15.33,86.0,140.56,14.38
2025-11-13 11:04:07,Athens,Greece,37.9838,23.7275,13.38,73.0,129.59,5.46
2025-11-13 11:04:08,Budapest,Hungary,47.4979,19.0402,4.39,95.0,347.39,39.16
2025-11-13 11:04:09,Warsaw,Poland,52.2297,21.0122,3.96,95.0,293.24,22.13
2025-11-13 11:04:10,Prague,Czech Republic,50.0755,14.4378,4.19,97.0,321.55,25.01
2025-11-13 11:04:12,Vienna,Austria,48.2082,16.3738,3.41,94.0,416.81,63.46
2025-11-13 11:04:13,Lagos,Nigeria,6.5244,3.3792,26.82,80.0,141.47,1.09
2025-11-13 11:04:14,Accra,Ghana,5.6037,-0.1870,25.33,87.0,139.48,1.81
2025-11-13 11:04:15,Nairobi,Kenya,-1.2921,36.8219,17.67,75.0,105.91,0.51
2025-11-13 11:04:17,Dar es Salaam,Tanzania,-6.7924,39.2083,26.31,79.0,88.65,1.34
2025-11-13 11:04:18,Casablanca,Morocco,33.5731,-7.5898,20.0,73.0,103.54,22.86
2025-11-13 11:04:19,Addis Ababa,Ethiopia,9.03,38.74,13.96,58.0,432.25,40.57
2025-11-13 11:04:20,Perth,Australia,-31.9505,115.8605,23.32,47.0,64.73,1.27
2025-11-13 11:04:21,Adelaide,Australia,-34.9285,138.6007,18.54,66.0,69.61,2.59
2025-11-13 11:04:23,Wellington,New Zealand,-41.2865,174.7762,14.8,83.0,71.03,0.55
2025-11-13 11:04:24,Auckland,New Zealand,-36.8485,174.7633,18.95,76.0,72.26,0.57
2025-11-13 11:04:25,Santiago,Chile,-33.4489,-70.6693,17.15,53.0,94.09,1.5
2025-11-13 11:04:26,Quito,Ecuador,-0.1807,-78.4678,10.33,94.0,182.63,6.94
2025-11-13 11:04:27,Bogotá,Colombia,4.7110,-74.0721,12.76,99.0,189.1,11.67
2025-11-13 11:04:28,Caracas,Venezuela,10.4806,-66,25.87,84.0,100.1,2.59
2025-11-13 11:04:30,Salem,India,11.6643,78.1460,29.12,61.0,415.63,31.88
2025-11-13 11:04:31,Tiruchirappalli,India,10.7905,78.7047,31.05,79.0,293.67,51.79
2025-11-13 11:04:32,Coimbatore,India,11.0168,76.9558,29.78,51.0,507.28,44.38
2025-11-13 11:04:33,Madurai,India,9.9252,78.1198,28.99,70.0,422.96,32.52
2025-11-13 11:04:34,Erode,India,11.3410,77.7172,29.05,69.0,496.61,41.9
2025-11-13 11:04:35,Tirunelveli,India,8.7139,77.7564,25.85,69.0,344.77,19.3
2025-11-13 11:04:37,Vellore,India,12.9165,79.1325,28.02,67.0,284.0,37.94
2025-11-13 11:04:38,Tirupati,India,13.6288,79.4192,29.69,66.0,251.67,33.3
2025-11-13 11:04:39,Mysore,India,12.2958,76.6394,27.0,65.0,545.7,39.15
2025-11-13 11:04:40,Hubli,India,15.3647,75.1237,26.1,65.0,345.99,82.28
2025-11-13 11:04:41,Belgaum,India,15.8497,74.4977,26.97,57.0,340.81,91.52
2025-11-13 11:04:42,Gulbarga,India,17.3297,76.8343,24.81,41.0,311.81,70.55
2025-11-13 11:04:43,Amritsar,India,31.6340,74.8723,16.97,59.0,1297.21,194.69
2025-11-13 11:04:45,Jalandhar,India,31.3260,75.5762,22.08,25.0,1210.79,181.26
2025-11-13 11:04:46,Patna,India,25.5941,85.1376,23.98,46.0,515.91,101.3
2025-11-13 11:04:47,Varanasi,India,25.3176,82.9739,23.72,29.0,458.01,78.22
2025-11-13 11:04:48,Kanpur,India,26.4499,80.3319,23.81,22.0,545.49,76.77
2025-11-13 11:04:49,Meerut,India,28.9845,77.7064,24.97,20.0,715.8,92.56
2025-11-13 11:04:51,Agra,India,27.1767,78.0081,24.23,19.0,465.39,69.78
2025-11-13 11:04:52,Guwahati,India,26.1445,91.7362,26.0,69.0,350.72,64.02
2025-11-13 11:04:53,Shillong,India,25.5788,91.8933,19.37,56.0,549.66,113.72
2025-11-13 11:04:54,Imphal,India,24.8170,93.9368,23.96,64.0,158.46,18.24
2025-11-13 11:04:55,Kohima,India,25.6751,94.1104,21.4,41.0,196.15,24.05
2025-11-13 11:04:56,Gangtok,India,27.3389,88.6065,20.2,58.0,1049.61,179.52
2025-11-13 11:04:58,Raipur,India,21.2514,81.6296,23.07,40.0,365.85,70.98
2025-11-13 11:04:59,Bhopal,India,23.2599,77.4126,23.18,27.0,402.28,64.0
2025-11-13 11:05:00,Indore,India,22.7196,75.8577,25.09,36.0,337.96,62.54
2025-11-13 11:05:01,Jabalpur,India,23.1815,79.9864,21.43,46.0,304.14,52.3
2025-11-13 11:05:02,Ranchi,India,23.3441,85.3096,21.99,40.0,434.69,93.09
